위도,경도,순번,기관분류,기관명,기관주소_도로명,의료기관분류,지역,대표전화,대표전화2,팩스번호,기준일자
35.8142425,128.5261738,731,의원,월배홍의원,"대구광역시 달서구 월배로 106, 1층 (진천동)",응급의료기관이외,대구,053-636-1003,053-636-1003,053-641-1003,2024-05-20
35.82455093,128.5268175,732,의원,월성마디안의원,"대구광역시 달서구 조암로 29, 월성동이래타워 3층 304,305호(월성동)",응급의료기관이외,대구,053-641-1233,053-641-1233,053-641-1231,2024-05-20
35.82625298,128.5291972,733,의원,월성속사랑내과의원,"대구광역시 달서구 조암로 4, 2층 203,204호(월성동)",응급의료기관이외,대구,053-643-6666,053-643-6666,053-643-6677,2024-05-20
35.82692745,128.5315813,734,의원,월성제일내과의원,대구광역시 달서구 학산로 16 (월성동),응급의료기관이외,대구,053-636-0222,053-636-0222,053-636-5445,2024-05-20
35.83194467,128.5343266,735,의원,월성제일외과의원,"대구광역시 달서구 구마로12길 93, 210호 (본동, 월성주공5단지상가)",응급의료기관이외,대구,053-636-7484,053-636-7484,053-636-7484,2024-05-20
35.83158937,128.533151,736,의원,월성종합내과의원,"대구광역시 달서구 월성로 20, 202호 (월성동, 건도파라다이스)",응급의료기관이외,대구,053-637-8275,053-637-8275,053-633-6780,2024-05-20
35.82413017,128.5463153,737,의원,월촌탑마취통증의학과의원,"대구광역시 달서구 월배로 322, 3층(송현동)",응급의료기관이외,대구,053-656-7582,053-656-7582,053-656-7585,2024-05-20
35.80079285,128.5326901,738,의원,웰리브의원,"대구광역시 달서구 갈밭로 6, 대곡메디컬빌딩 2층 203호 (대곡동)",응급의료기관이외,대구,053-633-0077,053-633-0077,053-573-0078,2024-05-20
35.82455093,128.5268175,739,의원,웰키즈소아청소년과의원,"대구광역시 달서구 조암로 29, 월성동이래타워 3층 301,302,303호(월성동)",응급의료기관이외,대구,053-639-9700,053-639-9700,053-639-9701,2024-05-20
35.81313337,128.5283353,740,의원,유가정의학과의원,대구광역시 달서구 월배로28안길 53 (진천동),응급의료기관이외,대구,053-636-7010,053-636-7010,053-636-7011,2024-05-20
35.8195135,128.5387583,741,의원,유로합동비뇨기과의원,"대구광역시 달서구 월배로 233, 7층 (상인동)",응급의료기관이외,대구,053-634-7501,053-634-7501,053-641-7503,2024-05-20
35.84648232,128.5445206,742,의원,유림연합의원,"대구광역시 달서구 당산로 99-1, 1층 (감삼동)",응급의료기관이외,대구,053-525-8006,053-525-8006,053-525-8002,2024-05-20
35.85587979,128.5531323,743,의원,유수정산부인과의원,대구광역시 달서구 달구벌대로 1714 (두류동),응급의료기관이외,대구,053-622-9900,053-622-9900,053-622-0902,2024-05-20
35.82245549,128.5478975,744,의원,윤내과의원,대구광역시 달서구 송현로 40,응급의료기관이외,대구,053-628-2288,053-628-2288,053-628-0090,2024-05-20
35.85107202,128.5731042,745,의원,윤병헌내과의원,대구광역시 달서구 성당로 209 (성당동),응급의료기관이외,대구,053-626-0596,053-626-0596,053-625-0596,2024-05-20
35.85699314,128.5560077,746,의원,윤형진내과의원,대구광역시 달서구 달구벌대로 1744 (두류동),응급의료기관이외,대구,053-625-8575,053-625-8575,053-654-2091,2024-05-20
35.82088523,128.5463484,747,의원,은샘연합소아청소년과의원,대구광역시 달서구 송현로7길 20,응급의료기관이외,대구,053-624-7575,053-624-7575,053-637-3178,2024-05-20
35.85508885,128.5078329,748,의원,이강혁이비인후과의원,대구광역시 달서구 성서로 420 (이곡동),응급의료기관이외,대구,053-585-8600,053-585-8600,053-585-8630,2024-05-20
35.8573514,128.558435,749,의원,이기태내과의원,"대구광역시 달서구 달구벌대로 1762, 201호 (두류동)",응급의료기관이외,대구,053-654-9400,053-654-9400,053-654-1482,2024-05-20
35.8177804,128.539322,750,의원,이노안과의원,대구광역시 달서구 월곡로 260 (상인동),응급의료기관이외,대구,053-632-6800,053-632-6800,053-632-9966,2024-05-20
35.83660793,128.5514928,751,의원,이동국신경과의원,"대구광역시 달서구 구마로 218, 3층(송현동)",응급의료기관이외,대구,053-655-1000,053-655-1000,053-655-1009,2024-05-20
35.84374742,128.5333543,752,의원,이레소아청소년과의원,대구광역시 달서구 장기로 248 (장기동),응급의료기관이외,대구,053-558-5580,053-558-5580,053-558-5581,2024-05-20
35.81688208,128.5325986,753,의원,이미정산부인과사랑의원,"대구광역시 달서구 월배로 170, 2층 (상인동)",응급의료기관이외,대구,053-636-8275,053-636-8275,053-629-7582,2024-05-20
35.80796401,128.5354933,754,의원,이병화이비인후과의원,대구광역시 달서구 도원로 20 (도원동),응급의료기관이외,대구,053-639-7588,053-639-7588,053-639-7589,2024-05-20
35.81827061,128.5365365,755,의원,이산부인과의원,대구광역시 달서구 월배로 210 (상인동),응급의료기관이외,대구,053-631-6333,053-631-6333,053-637-2367,2024-05-20
35.8090281,128.5512905,756,의원,이수연의원,대구광역시 달서구 상인로 9 (상인동),응급의료기관이외,대구,053-643-7651,053-643-7651,053-643-7652,2024-05-20
35.86049955,128.5674921,757,의원,이시우신경외과의원,"대구광역시 달서구 달구벌대로 1852, 1,6,7층 (두류동)",응급의료기관이외,대구,053-652-0119,053-652-0119,053-622-7580,2024-05-20
35.81910639,128.5370845,758,의원,이애현피움산부인과의원,대구광역시 달서구 월배로 219 (상인동),응급의료기관이외,대구,053-421-7585,053-421-7585,053-421-7586,2024-05-20
35.85505086,128.5511115,759,의원,이연희산부인과의원,대구광역시 달서구 달구벌대로 1692 (두류동),응급의료기관이외,대구,053-655-5500,053-655-5500,053-655-5500,2024-05-20
35.854202,128.548548,760,의원,이영국비뇨기과의원,"대구광역시 달서구 달구벌대로 1666, 감삼스퀘어 6층 (두류동)",응급의료기관이외,대구,053-629-0077,053-629-0077,053-629-0076,2024-05-20
35.84541093,128.5442586,761,의원,이준엽이비인후과의원,"대구광역시 달서구 당산로 89, 3층 (감삼동)",응급의료기관이외,대구,053-554-0075,053-554-0075,053-554-0078,2024-05-20
35.85545736,128.5548234,762,의원,이한무가정의학과의원,대구광역시 달서구 야외음악당로39동길 32,응급의료기관이외,대구,053-201-7575,053-201-7575,053-201-7275,2024-05-20
35.8501251,128.5301312,763,의원,인생피부과의원,"대구광역시 달서구 용산로 141, 3층 301호(용산동)",응급의료기관이외,대구,053-719-2475,053-719-2475,053-719-2476,2024-05-20
35.80951414,128.5514377,764,의원,임의원,대구광역시 달서구 상인로 14 (상인동),응급의료기관이외,대구,053-638-2398,053-638-2398,053-636-2398,2024-05-20
35.821599,128.5207763,765,의원,잘봄안과의원,"대구광역시 달서구 조암로 5, 602,603호 (월성동)",응급의료기관이외,대구,053-641-0111,053-641-0111,053-642-0112,2024-05-20
35.84700443,128.5265125,766,의원,장기푸른가정의학과의원,대구광역시 달서구 한들로 36,응급의료기관이외,대구,053-572-7588,053-572-7588,053-572-7588,2024-05-20
35.8578036,128.5303153,767,의원,장병준산부인과의원,대구광역시 달서구 용산로 225 (용산동),응급의료기관이외,대구,053-521-4300,053-521-4300,053-521-5558,2024-05-20
35.85571785,128.4975513,768,의원,장석락내과의원,대구광역시 달서구 계대동문로 47 (신당동),응급의료기관이외,대구,053-588-8879,053-588-8879,053-588-8879,2024-05-20
35.8486169,128.5681601,769,의원,재단법인티엘엠복지선교회예수의원,대구광역시 달서구 두류공원로28길 31 (성당동),응급의료기관이외,대구,053-623-1001,053-623-1001,053-654-7843,2024-05-20
35.85499453,128.5066919,770,의원,전재윤이비인후과의원,대구광역시 달서구 성서로 419 (이곡동),응급의료기관이외,대구,053-586-7775,053-586-7775,053-586-7716,2024-05-20
35.85394679,128.5461771,771,의원,정명희소아청소년과의원,"대구광역시 달서구 달구벌대로 1647, 8층(감삼동)",응급의료기관이외,대구,053-572-1137,053-572-1137,053-517-1137,2024-05-20
35.83762484,128.5557394,772,의원,정문관내과의원,대구광역시 달서구 구마로 255 (성당동),응급의료기관이외,대구,053-624-3300,053-624-3300,053-621-3322,2024-05-20
35.82567385,128.5297136,773,의원,정상원내과의원,"대구광역시 달서구 조암로 1, 3층 301호 (월성동, 미래타워)",응급의료기관이외,대구,053-637-7090,053-637-7090,053-637-7091,2024-05-20
35.83004237,128.528337,774,의원,정외과의원,대구광역시 달서구 월성로 77 (월성동),응급의료기관이외,대구,053-634-7007,053-634-7007,053-634-7011,2024-05-20
35.81786243,128.5350952,775,의원,제니스마취통증의학과의원,"대구광역시 달서구 월배로 196, 2.3층 (상인동)",응급의료기관이외,대구,053-561-7575,053-561-7575,053-561-7574,2024-05-20
35.81910639,128.5370845,776,의원,제이스피부과의원,"대구광역시 달서구 월배로 219, 6층 602호 (상인동, 센트로타워)",응급의료기관이외,대구,053-643-1175,053-643-1175,053-652-1160,2024-05-20
35.80731335,128.5338513,777,의원,제일연합정형외과내과의원,"대구광역시 달서구 한실로 65, 1,2,3,5층 (도원동)",응급의료기관이외,대구,053-643-5119,053-643-5119,053-635-3119,2024-05-20
35.85365234,128.5455219,778,의원,조은마취과의원,대구광역시 달서구 달구벌대로 1641 (감삼동),응급의료기관이외,대구,053-554-0094,053-554-0094,,2024-05-20
35.81653357,128.5319213,779,의원,조은속류마내과의원,"대구광역시 달서구 월배로 164, 5층 (상인동)",응급의료기관이외,대구,053-638-0200,053-638-0200,053-638-0205,2024-05-20
35.82567385,128.5297136,780,의원,조은안과의원,"대구광역시 달서구 조암로 1,미래타워 601,602호(월성동)",응급의료기관이외,대구,053-635-0700,053-635-0700,053-635-0705,2024-05-20
35.84584159,128.5446933,781,의원,좋은연합정형외과의원,"대구광역시 달서구 당산로 94 (성당동,1,2,4층)",응급의료기관이외,대구,053-628-2727,053-628-2727,053-652-5678,2024-05-20
35.85015217,128.5382132,782,의원,죽전마취통증의학과의원,"대구광역시 달서구 달구벌대로 1564, 3층 (감삼동)",응급의료기관이외,대구,053-564-7575,053-564-7575,053-564-7576,2024-05-20
35.85092012,128.5378087,783,의원,죽전바른신경과의원,"대구광역시 달서구 달구벌대로 1565, 3층(죽전동)",응급의료기관이외,대구,053-555-8575,053-555-8575,053-555-8577,2024-05-20
35.8508653,128.5376667,784,의원,죽전샘편한내과의원,"대구광역시 달서구 달구벌대로 1565, 2층 (죽전동)",응급의료기관이외,대구,053-565-0990,053-565-0990,053-565-0991,2024-05-20
35.8542145,128.5467657,785,의원,죽전안과의원,"대구광역시 달서구 달구벌대로 1653, 4층(감삼동)",응급의료기관이외,대구,053-523-8575,053-523-8575,053-523-8576,2024-05-20
35.85105631,128.5375882,786,의원,죽전연합정형외과의원,대구광역시 달서구 와룡로 206 (죽전동),응급의료기관이외,대구,053-557-8275,053-557-8275,053-557-8277,2024-05-20
35.82176054,128.5280164,787,의원,준이비인후과의원,"대구광역시 달서구 조암남로 42, 트럼프스타 202,204호 (월성동)",응급의료기관이외,대구,053-643-1119,053-643-1119,053-643-1118,2024-05-20
35.85501535,128.5123939,788,의원,중앙내과의원,대구광역시 달서구 이곡공원로 46 (이곡동),응급의료기관이외,대구,053-584-0352,053-584-0352,053-584-0354,2024-05-20
35.80723419,128.5354331,789,의원,중앙비뇨기과의원,"대구광역시 달서구 도원로 30 (도원동, 대곡프라자)",응급의료기관이외,대구,053-639-6630,053-639-6630,053-639-6680,2024-05-20
35.85508885,128.5078329,790,의원,중앙안과의원,대구광역시 달서구 성서로 420 (이곡동),응급의료기관이외,대구,053-587-3338,053-587-3338,053-587-3707,2024-05-20
35.81321984,128.5209329,791,의원,지미의원,"대구광역시 달서구 월배로 58, 301, 302호 (진천동)",응급의료기관이외,대구,053-637-0060,053-637-0060,053-636-5590,2024-05-20
35.81909078,128.5160135,792,의원,지우다피부과의원,"대구광역시 달서구 조암로 149, 402호(대천동)",응급의료기관이외,대구,053-632-7540,053-632-7540,053-808-7541,2024-05-20
35.81392961,128.5214576,793,의원,진천가톨릭피부과의원,대구광역시 달서구 월배로 63,응급의료기관이외,대구,053-643-7579,053-643-7579,053-643-7578,2024-05-20
35.81321984,128.5209329,794,의원,진천삼성정형외과의원,"대구광역시 달서구 월배로 58, 1,2층(진천동)",응급의료기관이외,대구,053-951-9115,053-951-9115,053-951-9117,2024-05-20
35.81646383,128.5211201,795,의원,진피부과의원,"대구광역시 달서구 진천로 77, 301동 2층 214,215호(진천동)",응급의료기관이외,대구,053-636-4636,053-636-4636,053-636-4637,2024-05-20
35.84533631,128.5448116,796,의원,참밝은안과의원,대구광역시 달서구 당산로 88 (성당동),응급의료기관이외,대구,053-657-0075,053-657-0075,053-657-0076,2024-05-20
35.81670315,128.5322987,797,의원,참사랑정형외과의원,"대구광역시 달서구 월배로 168, 아보스타워 2층 201호 (상인동)",응급의료기관이외,대구,053-638-7878,053-638-7878,053-289-1989,2024-05-20
35.80723419,128.5354331,798,의원,참이비인후과의원,대구광역시 달서구 도원로 30 (도원동),응급의료기관이외,대구,053-636-5075,053-636-5075,053-635-5075,2024-05-20
35.8147617,128.5207991,799,의원,참조은연합이비인후과의원,대구광역시 달서구 월배로11길 14 (진천동),응급의료기관이외,대구,053-641-0119,053-641-0119,053-641-0117,2024-05-20
35.83157509,128.5323097,800,의원,채소아청소년과의원,대구광역시 달서구 월성로 30 (월성동),응급의료기관이외,대구,053-639-7554,053-639-7554,053-634-7554,2024-05-20
35.8370407,128.5561545,801,의원,채승범정형외과의원,"대구광역시 달서구 구마로 258, 1층 (송현동)",응급의료기관이외,대구,053-622-3800,053-622-3800,053-622-3801,2024-05-20
35.81670315,128.5322987,802,의원,척편한재활의학과의원,"대구광역시 달서구 월배로 168, 아보스타워 3층 (상인동)",응급의료기관이외,대구,053-633-7979,053-633-7979,053-633-8777,2024-05-20
35.82475675,128.5251034,803,의원,청명연합이비인후과의원,"대구광역시 달서구 조암로 42, 플러스타워 201,202,402,403호 (월성동)",응급의료기관이외,대구,053-641-5050,053-641-5050,053-641-5051,2024-05-20
35.85025339,128.4736813,804,의원,초록소아청소년과의원,대구광역시 달서구 호산로 125 (파호동),응급의료기관이외,대구,053-587-6696,053-587-6696,053-587-6608,2024-05-20
35.81866168,128.5377676,805,의원,최비뇨기과의원,대구광역시 달서구 월배로 222 (상인동),응급의료기관이외,대구,053-637-3330,053-637-3330,053-637-3325,2024-05-20
35.82519371,128.5463226,806,의원,최상규이비인후과의원,대구광역시 달서구 월배로 331 (송현동),응급의료기관이외,대구,053-628-5111,053-628-5111,053-628-5111,2024-05-20
35.85365234,128.5455219,807,의원,최종화내과의원,대구광역시 달서구 달구벌대로 1641 (감삼동),응급의료기관이외,대구,053-553-8275,053-553-8275,053-553-8288,2024-05-20
35.85602251,128.5534544,808,의원,최찬오내과의원,대구광역시 달서구 달구벌대로 1718 (두류동),응급의료기관이외,대구,053-626-9126,053-626-9126,053-626-9125,2024-05-20
35.82978675,128.5510803,809,의원,추호식내과의원,대구광역시 달서구 월배로 398 (송현동),응급의료기관이외,대구,053-623-3131,053-623-3131,053-623-3151,2024-05-20
35.81646383,128.5211201,810,의원,쿠키연합소아청소년과의원,"대구광역시 달서구 진천로 77, 301동 207,208호(진천동)",응급의료기관이외,대구,053-633-2001,053-633-2001,053-633-2010,2024-05-20
35.82039898,128.5462454,811,의원,킴스연합의원,"대구광역시 달서구 송현로7길 26, 2,4층 (상인동)",응급의료기관이외,대구,053-526-8875,053-526-8875,053-526-8876,2024-05-20
35.8141212,128.5229971,812,의원,킴즈네이처제통외과의원,"대구광역시 달서구 월배로 79, 2층 (진천동)",응급의료기관이외,대구,053-635-6428,053-635-6428,053-635-6428,2024-05-20
35.82413017,128.5463153,813,의원,탑연합비뇨기과의원,"대구광역시 달서구 월배로 322, 2층 (송현동)",응급의료기관이외,대구,053-653-9030,053-653-9030,053-653-9032,2024-05-20
35.80649591,128.5352511,814,의원,탑연합속내과산부인과의원,"대구광역시 달서구 도원로 36, 2층 (도원동)",응급의료기관이외,대구,053-637-6600,053-637-6600,053-637-6601,2024-05-20
35.82431914,128.546383,815,의원,탑이비인후과의원,대구광역시 달서구 월배로 324 (송현동),응급의료기관이외,대구,053-624-7581,053-624-7581,053-626-7581,2024-05-20
35.84533631,128.5448116,816,의원,토마토피부과의원,대구광역시 달서구 당산로 88 (성당동),응급의료기관이외,대구,053-652-7522,053-652-7522,053-621-7522,2024-05-20
35.81865948,128.5157009,817,의원,튼튼소아청소년과의원,"대구광역시 달서구 조암남로 32길 30, 3층 302호 (대천동)",응급의료기관이외,대구,053-633-8384,053-633-8384,053-633-8385,2024-05-20
35.85502574,128.5120729,818,의원,파티마정형외과의원,"대구광역시 달서구 이곡공원로 42, 1,2,6층 (이곡동)",응급의료기관이외,대구,053-582-5911,053-582-5911,053-582-4975,2024-05-20
35.81391552,128.5246888,819,의원,편안수마취통증의학과의원,"대구광역시 달서구 월배로 92, 3층 (진천동)",응급의료기관이외,대구,053-639-0606,053-639-0606,053-639-0607,2024-05-20
35.8079343,128.5360906,820,의원,편안한마디연합신경외과의원,"대구광역시 달서구 도원로 19, 4층 (도원동)",응급의료기관이외,대구,053-632-1006,053-632-1006,053-634-1006,2024-05-20
35.85508885,128.5078329,821,의원,편한마취통증의학과의원,대구광역시 달서구 성서로 420 (이곡동),응급의료기관이외,대구,053-592-5577,053-592-5577,053-591-8020,2024-05-20
35.80873504,128.5503369,822,의원,평안의원,대구광역시 달서구 월곡로26길 33 (상인동),응급의료기관이외,대구,053-639-7379,053-639-7379,053-639-7379,2024-05-20
35.81330797,128.5456988,823,의원,푸른가정의원,"대구광역시 달서구 상화북로 185, 상인동동창빌딩 2층 203호 (상인동)",응급의료기관이외,대구,053-643-2211,053-643-2211,053-643-2212,2024-05-20
35.81659725,128.5173696,824,의원,푸른이비인후과의원,"대구광역시 달서구 조암남로 158, 2층 201,202호 (유천동)",응급의료기관이외,대구,053-631-7055,053-631-7055,053-631-7056,2024-05-20
35.81850138,128.5373349,825,의원,퓨어클린의원,대구광역시 달서구 월배로 218,응급의료기관이외,대구,053-638-6386,053-638-6386,053-638-6381,2024-05-20
35.80743392,128.5470969,826,의원,하가정의학과의원,대구광역시 달서구 상화로 300-21 (도원동),응급의료기관이외,대구,053-632-7238,053-632-7238,053-632-7237,2024-05-20
35.85400877,128.5464211,827,의원,하나마취통증의학과의원,"대구광역시 달서구 달구벌대로 1649, 2층 (감삼동)",응급의료기관이외,대구,053-269-7582,053-269-7582,053-269-7583,2024-05-20
35.8606118,128.5742028,828,의원,하나종합내과의원,대구광역시 달서구 명덕로 23 (두류동),응급의료기관이외,대구,053-655-7890,053-655-7890,053-655-4125,2024-05-20
35.85144082,128.4986869,829,의원,한마음정신건강의학과의원,"대구광역시 달서구 달구벌대로 1200, 1층 (신당동)",응급의료기관이외,대구,053-581-7007,053-581-7007,053-584-2580,2024-05-20
35.83684577,128.5526899,830,의원,한빛내과의원,대구광역시 달서구 구마로 228 (송현동),응급의료기관이외,대구,053-652-5151,053-652-5151,053-652-6645,2024-05-20
35.85744759,128.5127085,831,의원,한빛소아과의원,대구광역시 달서구 선원남로 113 (이곡동),응급의료기관이외,대구,053-585-2928,053-585-2928,053-585-2928,2024-05-20
35.85620268,128.5213144,832,의원,한빛이비인후과의원,대구광역시 달서구 성지로 78 (용산동),응급의료기관이외,대구,053-587-7588,053-587-7588,050-4186-6145,2024-05-20
35.8177804,128.539322,833,의원,한빛제통마취통증의학과의원,"대구광역시 달서구 월곡로 260 (상인동, 상인플라자)",응급의료기관이외,대구,053-639-3313,053-639-3313,053-639-3353,2024-05-20
35.80723419,128.5354331,834,의원,한사랑가정의학과의원,대구광역시 달서구 도원로 30 (도원동),응급의료기관이외,대구,053-634-7374,053-634-7374,053-634-7374,2024-05-20
35.84955946,128.5357182,835,의원,한사랑산부인과의원,대구광역시 달서구 달구벌대로 1542 (감삼동),응급의료기관이외,대구,053-522-7991,053-522-7991,053-522-7992,2024-05-20
35.81839219,128.5395696,836,의원,한상희성형외과의원,"대구광역시 달서구 상인서로 103-6, 401호 (상인동)",응급의료기관이외,대구,053-642-1070,053-642-1070,053-642-1069,2024-05-20
35.85378067,128.4995541,837,의원,한일연합의원,"대구광역시 달서구 신당로 63, 1-6호 (신당동)",응급의료기관이외,대구,053-587-3838,053-587-3838,053-581-8228,2024-05-20
35.8195135,128.5387583,838,의원,한창호소아과의원,"대구광역시 달서구 월배로 233, 2층 (상인동)",응급의료기관이외,대구,053-638-2785,053-638-2785,053-638-2786,2024-05-20
35.84533631,128.5448116,839,의원,행복드림내과의원,"대구광역시 달서구 당산로 88, 2층 (성당동)",응급의료기관이외,대구,053-656-5115,053-656-5115,053-656-5775,2024-05-20
35.8153036,128.5205482,840,의원,행복의원,"대구광역시 달서구 진천로23길 70, 2층 201호 (대천동)",응급의료기관이외,대구,053-637-0633,053-637-0633,053-637-7385,2024-05-20
35.81484434,128.5266425,841,의원,허내과의원,대구광역시 달서구 월배로 111 (진천동),응급의료기관이외,대구,053-632-6066,053-632-6066,053-641-7230,2024-05-20
35.85515612,128.5047111,842,의원,현대내과의원,"대구광역시 달서구 달구벌대로251길 33, 301호 (이곡동)",응급의료기관이외,대구,053-592-7557,053-592-7557,053-592-7557,2024-05-20
35.85512544,128.5055745,843,의원,현대비뇨기과산부인과연합의원,"대구광역시 달서구 계대동문로 120, 4층 (이곡동)",응급의료기관이외,대구,053-592-6006,053-592-6006,053-592-6004,2024-05-20
35.85512544,128.5055745,844,의원,현대정형외과의원,"대구광역시 달서구 계대동문로 120, 1층 (이곡동)",응급의료기관이외,대구,053-582-7502,053-582-7502,053-582-7504,2024-05-20
35.80723419,128.5354331,845,의원,현소아청소년과의원,"대구광역시 달서구 도원로 30, 대곡프라자 3층 306호 (도원동)",응급의료기관이외,대구,053-637-2257,053-637-2257,053-637-0570,2024-05-20
35.81821486,128.5409185,846,의원,현앤신이비인후과의원,대구광역시 달서구 상인서로 94,응급의료기관이외,대구,053-633-6003,053-633-6003,053-631-6003,2024-05-20
35.81391552,128.5246888,847,의원,혜민내과의원,대구광역시 달서구 월배로 92 (진천동),응급의료기관이외,대구,053-632-7585,053-632-7585,053-632-9585,2024-05-20
35.8106176,128.5466651,848,의원,혜성소아청소년과의원,대구광역시 달서구 월곡로32길 2,응급의료기관이외,대구,053-633-6480,053-633-6480,053-634-6480,2024-05-20
35.80762759,128.5176874,849,의원,혜인가정의학과의원,"대구광역시 달서구 상화로8길 23, 204호 (대곡동)",응급의료기관이외,대구,053-633-0070,053-633-0070,053-633-0078,2024-05-20
35.85161139,128.501013,850,의원,홍외과의원,대구광역시 달서구 달구벌대로 1222 (이곡동),응급의료기관이외,대구,053-582-3638,053-582-3638,053-585-8451,2024-05-20
35.81617697,128.5310336,851,의원,화성연합의원,대구광역시 달서구 월배로 154 (상인동),응급의료기관이외,대구,053-644-7554,053-644-7554,053-644-7558,2024-05-20
35.8191009,128.53719,852,의원,화인마취통증의학과의원,"대구광역시 달서구 월배로 219, CENTRO TOWER 501,502호 (상인동)",응급의료기관이외,대구,053-261-5010,053-261-5010,053-261-5015,2024-05-20
35.80717774,128.5359638,853,의원,황준구안과의원,대구광역시 달서구 도원로 29 (도원동),응급의료기관이외,대구,053-634-1314,053-634-1314,053-634-1314,2024-05-20
35.80910204,128.512264,854,의원,황진복소아청소년과의원,"대구광역시 달서구 비슬로 2716, 2층 (대곡동)",응급의료기관이외,대구,053-643-7868,053-643-7868,053-643-7867,2024-05-20
35.85508885,128.5078329,855,의원,효경산부인과의원,대구광역시 달서구 성서로 420 (이곡동),응급의료기관이외,대구,053-588-9666,053-588-9666,053-588-9555,2024-05-20
35.82988503,128.5512691,856,의원,효성신경정신과의원,대구광역시 달서구 월배로 400 (송현동),응급의료기관이외,대구,053-654-6973,053-654-6973,053-654-6975,2024-05-20
35.84934214,128.5339233,857,의원,효성이비인후과의원,대구광역시 달서구 달구벌대로 1530 (감삼동),응급의료기관이외,대구,053-555-3240,053-555-3240,053-555-3240,2024-05-20
