위도,경도,번호,구분,업종명,업소명,소재지(도로명),소재지(지번),소재지전화,식단,행정동명,주관부서,기준일자
128.5357997,35.84218539,785,,일반음식점,낭만푸드,"대구광역시 달서구 대명천로 224, 1층 107호 (장기동)",대구광역시 달서구 장기동 548-14 ,,,장기동,대구광역시 달서구 위생과,2024-05-30
128.4937905,35.85536732,786,,일반음식점,낭커피(NANG COFFEE),"대구광역시 달서구 계대동문로 14 (신당동,(지상3층))",대구광역시 달서구 신당동 1790-9 (지상3층) ,053-584-3733,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5426807,35.84602626,787,,일반음식점,내가 돼지라니,"대구광역시 달서구 와룡로32길 96, 1층 (감삼동)",대구광역시 달서구 감삼동 293-2 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5173718,35.81660133,788,,일반음식점,내가반한닭강정,"대구광역시 달서구 조암남로 158, 1층 117호 (유천동, 그랑에비뉴)",대구광역시 달서구 유천동 95 ,053-636-7892,,유천동,대구광역시 달서구 위생과,2024-05-30
128.5401255,35.84782531,789,,일반음식점,내가쏘까니가쏠래,"대구광역시 달서구 감삼2길 51, 1층 (감삼동)",대구광역시 달서구 감삼동 178-14 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5097796,35.81473241,790,,일반음식점,내고향숯불갈비,"대구광역시 달서구 달서대로 70 (유천동,(지상1층))",대구광역시 달서구 유천동 300-31 (지상1층) ,053-635-3947,,유천동,대구광역시 달서구 위생과,2024-05-30
128.5299287,35.84307133,791,,일반음식점,내고향얼음막걸리,대구광역시 달서구 장기로57동길 8 (장기동),대구광역시 달서구 장기동 819-1 ,053-526-4667,,장기동,대구광역시 달서구 위생과,2024-05-30
128.5293221,35.79357839,792,,일반음식점,내고향칼국수,"대구광역시 달서구 한실로6길 160, 지상1층 (대곡동)",대구광역시 달서구 대곡동 830 ,053-636-1855,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5185197,35.80425894,793,,일반음식점,내생의봄날 대구수목원,"대구광역시 달서구 화암로 323, 4층 (대곡동)",대구광역시 달서구 대곡동 1038 ,053-643-5721,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5394074,35.81581644,794,,일반음식점,내향,대구광역시 달서구 월곡로 241 (상인동),대구광역시 달서구 상인동 573-2 ,053-636-0015,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.544261,35.84704229,795,,일반음식점,냉면당 감삼점,"대구광역시 달서구 당산로21길 13, 1층 (감삼동)",대구광역시 달서구 감삼동 206-8 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5382192,35.81386713,796,,일반음식점,냉면당상인점,"대구광역시 달서구 월곡로53동길 66, 1층 (상인동)",대구광역시 달서구 상인동 1424-4 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5470707,35.8104733,797,,일반음식점,냉면의신,"대구광역시 달서구 월곡로28길 37 (상인동,(지상1층))",대구광역시 달서구 상인동 1572-4 (지상1층) ,053-638-2058,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4988983,35.85973739,798,,일반음식점,냉면의신,"대구광역시 달서구 선원로15안길 24, 1층 (신당동)",대구광역시 달서구 신당동 1693-17 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5263716,35.823201,799,,일반음식점,냉삼스타,"대구광역시 달서구 상원로 179-4, 1층 101호 (월성동)",대구광역시 달서구 월성동 1190 ,053-634-1945,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5372155,35.8174756,800,,일반음식점,냉삼스타,"대구광역시 달서구 월배로48길 26, 1층 (상인동)",대구광역시 달서구 상인동 1400-3 1층 ,070-7716-3248,,상인2동,대구광역시 달서구 위생과,2024-05-30
128.5361994,35.81527174,801,,일반음식점,냠냠숯불두마리치킨 대구상인점,"대구광역시 달서구 월곡로53동길 16-3, 1층 (상인동)",대구광역시 달서구 상인동 1430-5 ,,,상인2동,대구광역시 달서구 위생과,2024-05-30
128.496054,35.85800658,802,,일반음식점,너 나들이 막창,"대구광역시 달서구 서당로 70, 1층 (신당동)",대구광역시 달서구 신당동 519 ,053-584-7732,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5405825,35.85313625,803,,일반음식점,너구리국밥,"대구광역시 달서구 죽전길 29, 지상1층 (죽전동)",대구광역시 달서구 죽전동 250-19 ,053-566-6760,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.5261581,35.82418597,804,,일반음식점,너나들이보드게임카페월성점,"대구광역시 달서구 조암로 39, SI타워 3층 302호 (월성동)",대구광역시 달서구 월성동 1840 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5326853,35.84828092,805,,일반음식점,너랑나랑,"대구광역시 달서구 달구벌대로304길 31, 1층 (감삼동)",대구광역시 달서구 감삼동 576-1 ,053-568-0123,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5471549,35.8113914,806,,일반음식점,너로 찜한닭,"대구광역시 달서구 상인서로 3, 상가가동 1층 102-B호 (상인동, 상인평광맨션)",대구광역시 달서구 상인동 1557 상인평광맨션 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5164467,35.85113639,807,,일반음식점,너만두나찐빵,"대구광역시 달서구 성서동로 350, 상가2동 1층 105호 (용산동, 평화타운)",대구광역시 달서구 용산동 905 평화타운 ,,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5306918,35.8344015,808,,일반음식점,넘버원 참치,"대구광역시 달서구 학산로7길 69, 1층 (본동)",대구광역시 달서구 본동 613-6 ,,,송현2동,대구광역시 달서구 위생과,2024-05-30
128.5257616,35.82370438,809,,일반음식점,넘버원(NO.1),"대구광역시 달서구 상원로 189, 3층 (월성동)",대구광역시 달서구 월성동 1196-6 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5486319,35.81167877,810,,일반음식점,네네치킨 상인점,"대구광역시 달서구 상인로 47, 1층 (상인동)",대구광역시 달서구 상인동 1565 1층 ,053-635-6611,,상인3동,대구광역시 달서구 위생과,2024-05-30
128.546048,35.8501463,811,,일반음식점,네네치킨 성당점,"대구광역시 달서구 감삼남길 171, 지상1층 (감삼동)",대구광역시 달서구 감삼동 0124-0019 지상1층 ,053-555-9282,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5128479,35.85979682,812,,일반음식점,네네치킨 성서점,대구광역시 달서구 선원로37길 16 (이곡동),대구광역시 달서구 이곡동 1347-9 ,053-593-9982,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.4948623,35.8534976,813,,일반음식점,네네치킨 신당점,"대구광역시 달서구 신당로 24 (신당동,(지상1층))",대구광역시 달서구 신당동 1842-4 (지상1층) ,053-592-4485,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5364055,35.80759123,814,,일반음식점,네네치킨 앤 봉구스밥버거 도원점,"대구광역시 달서구 도원로동길 6, 지상1층 (도원동)",대구광역시 달서구 도원동 1437-0002 (지상1층) ,053-270-5096,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5335108,35.85551566,815,,일반음식점,네네치킨 용산1호점,"대구광역시 달서구 와룡로51길 65, 1층 (용산동)",대구광역시 달서구 용산동 884-12 ,053-523-4482,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5648134,35.85485065,816,,일반음식점,네네치킨 이월드점,"대구광역시 달서구 두류공원로 200, 어린이광장(49)동 (두류동, 씨앤우방랜드)",대구광역시 달서구 두류동 산 0302-0011 외 33필지 씨앤우방랜드 어린이광장(49)동 ,053-620-0351,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5337983,35.83653368,817,,일반음식점,네네치킨 장기점-월성점,"대구광역시 달서구 구마로12길 14 (본동,(지상1층))",대구광역시 달서구 본동 712-22 (지상1층) ,053-522-8890,,본동,대구광역시 달서구 위생과,2024-05-30
128.5202394,35.81670927,818,,일반음식점,네네치킨신월배점,"대구광역시 달서구 조암남로27길 30 (대천동,B동(지상1층))",대구광역시 달서구 대천동 472-4 B동(지상1층) ,053-633-9282,,유천동,대구광역시 달서구 위생과,2024-05-30
128.5285507,35.826048,819,,일반음식점,네네치킨앤봉구스밥버거월성점,"대구광역시 달서구 조암로 8, 1층 110호 (월성동)",대구광역시 달서구 월성동 1815 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5336575,35.81598909,820,,일반음식점,네모92(네모구이),대구광역시 달서구 상원로 78 (상인동),대구광역시 달서구 상인동 1438-8 ,053-642-3311,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4932691,35.85471596,821,,일반음식점,네모유부,"대구광역시 달서구 서당로7길 39-4, 1층 (신당동)",대구광역시 달서구 신당동 1797-1 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.4987801,35.86051386,822,,일반음식점,네오피자,"대구광역시 달서구 선원로11길 26 (신당동,(지상1층))",대구광역시 달서구 신당동 1689 (지상1층) ,053-555-1268,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5265505,35.81174499,823,,일반음식점,"네코 돈부리(ねこ どんぶり, Neko Donburi)","대구광역시 달서구 진천로10길 55, 1층 (진천동)",대구광역시 달서구 진천동 251-24 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.4957494,35.85947025,824,,일반음식점,네코스푼,"대구광역시 달서구 선원로 31, 1층 (신당동)",대구광역시 달서구 신당동 1666-10 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5408167,35.85265564,825,,일반음식점,노가리&Beer,"대구광역시 달서구 죽전길 19, 1층 (죽전동)",대구광역시 달서구 죽전동 250-9 ,,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.5615954,35.858398,826,,일반음식점,노가리타운(두류점),"대구광역시 달서구 야외음악당로47길 105, 1층 2호 (두류동)",대구광역시 달서구 두류동 136-5 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5470012,35.81601632,827,,일반음식점,노가리타운(상인점),"대구광역시 달서구 상인로26안길 47, 1층 (상인동)",대구광역시 달서구 상인동 1535-13 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5513668,35.83908368,828,,일반음식점,노가리타운(성당점),"대구광역시 달서구 대명천로 76, 1층 (성당동)",대구광역시 달서구 성당동 393-16 ,053-627-9500,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5238651,35.81363546,829,,일반음식점,노군꼬치(진천점),"대구광역시 달서구 월배로 80, 401동 1층 140호 (진천동, 진천역대성스카이렉스아파트)",대구광역시 달서구 진천동 508 진천역대성스카이렉스아파트 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.4924987,35.85436507,830,,일반음식점,노다웃(No Doubt),"대구광역시 달서구 서당로7길 64, 1층 (신당동)",대구광역시 달서구 신당동 1793-6 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.54425,35.84019366,831,,일반음식점,노랑족발,"대구광역시 달서구 당산로 35, 달서종합상가 바동 1층 5호 (본리동)",대구광역시 달서구 본리동 145-2 달서종합상가 ,053-572-7755,,본리동,대구광역시 달서구 위생과,2024-05-30
128.537693,35.81699187,832,,일반음식점,노랑통닭,"대구광역시 달서구 월배로48길 38, 1층 (상인동)",대구광역시 달서구 상인동 1403-1 1층 ,053-644-2229,,상인2동,대구광역시 달서구 위생과,2024-05-30
128.5291964,35.82625606,833,,일반음식점,노랑통닭 대구신월성점,"대구광역시 달서구 조암로 4, 1층 111호 (월성동, 그루메디컬 빌딩)",대구광역시 달서구 월성동 1811 ,053-644-8777,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5320308,35.83612367,834,,일반음식점,노랑통닭 본리점,"대구광역시 달서구 구마로10길 22, 1층 (본동)",대구광역시 달서구 본동 700-12 ,,,본동,대구광역시 달서구 위생과,2024-05-30
128.5300628,35.84486293,835,,일반음식점,노랑통닭 장기점,"대구광역시 달서구 한들로 55, 501동 104호 (장기동,장기초록나라)",대구광역시 달서구 장기동 813-1 장기초록나라 501동 104호,053-567-9978,,장기동,대구광역시 달서구 위생과,2024-05-30
128.5244753,35.81372685,836,,일반음식점,노랑통닭 진천점,"대구광역시 달서구 진천로 56, 가동 1층 (진천동)",대구광역시 달서구 진천동 511-2 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5490401,35.85260395,837,,일반음식점,노랑통닭감삼점,"대구광역시 달서구 당산로 178-1, 1층 (두류동)",대구광역시 달서구 두류동 630-33 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5046415,35.85376301,838,,일반음식점,노랑통닭성서점,"대구광역시 달서구 이곡서로 21, 지상1층 121호 (이곡동)",대구광역시 달서구 이곡동 1213-0001 121호,053-587-9947,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5345338,35.85115904,839,,일반음식점,노리터,"대구광역시 달서구 달구벌대로307길 26, 1층 (죽전동)",대구광역시 달서구 죽전동 270-10 1층 ,053-523-7050,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.4924831,35.85294143,840,,일반음식점,노벰버27(November 27th),"대구광역시 달서구 서당로3길 60, 1층 (신당동)",대구광역시 달서구 신당동 1816-6 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5472449,35.83370287,841,,일반음식점,노블레스,대구광역시 달서구 학산로 192 (송현동),대구광역시 달서구 송현동 500-20 ,053-627-6688,,송현2동,대구광역시 달서구 위생과,2024-05-30
128.5238651,35.81363546,842,,일반음식점,노상치킨 대구진천점,"대구광역시 달서구 월배로 80, 401동 1층 102호 (진천동, 진천역대성스카이렉스아파트)",대구광역시 달서구 진천동 508 진천역대성스카이렉스아파트 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5351841,35.84871762,843,,일반음식점,노천(露天),"대구광역시 달서구 와룡로 169, 판매시설동 106-B101,102호 (감삼동, 월드마크웨스트엔드)",대구광역시 달서구 감삼동 461 월드마크웨스트엔드 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5255431,35.81633567,844,,일반음식점,노포갈매기,"대구광역시 달서구 진천로16길 39, 1층 119호 (진천동)",대구광역시 달서구 진천동 555-3 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
